ID,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9
id15642,0.9837751049354762,-0.9875034243851769,,,,,,,0.0,
id15643,,,1.9244612874306186,,0.45099499905141627,-0.25831752914915124,0.3810537292203266,,,
id15644,,,1.6740656197984343,0.8211847760839215,0.3449037088634364,0.16752672630917964,-0.5558008473276898,-1.5839492122195744,0.0,
id15645,,1.641924636874965,,,,,,1.0657093839941603,,
id15646,,-0.8726738270759493,,,,,,1.681138570690039,,
id15647,,0.06527986832321521,,,0.586220913524033,,,,,1.0
id15648,0.41204023525877587,,,,,,,,,1.0
id15649,,-0.8234467431914597,,,-1.6012183501566983,,,,,1.0
id15651,-0.14333422195828704,,,,,,,0.9851537708073421,,
id15652,,-0.348712299116023,,,,1.5098619769052315,,,,
id15653,0.04214378960028721,-0.6982841435390562,,,,,,-0.908256353618487,,
id15654,,,-0.4827467662121066,1.498657761121973,0.7792325502706885,2.0073141069308824,0.38626433264127497,0.7943484841588063,0.0,
id15655,-0.7098962225867804,-0.9609286695564084,,,,,,0.13304082495675273,,
id15656,-0.5078897169057797,0.6419397047617706,,,,,,0.8779195232663302,,
id15657,,1.37338611291082,,,,0.7661182480038095,,,,
id15659,,,0.5514434231383264,0.21059716582369117,-0.20825319776430418,0.1770024629908393,-0.9329064673021668,0.6992906986034817,1.0,
id15660,,2.032950449841174,,,,,,-1.8014417715582476,,
id15661,,-0.7565987720690174,,,,1.4305570349002323,,,,
id15662,,,-0.21481335184888672,-1.4508322424724336,1.9037781224692352,-1.1797879982171569,-0.38209549351688404,0.7721691605703116,0.0,
id15663,,,0.617848548081315,-0.2785685711621339,-0.3659354004819623,0.49355173350612774,-0.8341470491759354,0.10993565455261307,1.0,
id15664,0.5183061493528021,,,,,,,-1.166427031918076,,
id15665,,,-1.880662053129063,,-0.06708882614655352,1.424934315122434,0.4908988501642149,,,
id15666,0.5206598208494944,,,,,,,0.5632292127928359,,
id15667,0.1902145996924716,0.7324416235764052,,,,,,,1.0,
id15668,,0.5565622982519036,,,,,,0.9909410522263669,,
id15669,,1.00141702996369,,,,1.4090958791513442,,,,
id15670,,0.8928289697192794,,,,-1.0532777990864597,,,,
id15671,-1.0299536710853188,-0.6384010099057276,,,,,,,0.0,
id15673,0.9337562981133298,1.777205981579797,,,,,,,0.0,
id15674,,,-0.6753958946584683,-0.8338797839290668,-0.303163461390381,0.9650878085196423,-0.1858985412564148,0.3814725625083695,1.0,
id15675,,1.5759738049158079,,,-0.03863524534848342,,,,,1.0
id15676,,-0.11705323855265491,,,,,,0.23153335673003045,,
id15677,-0.5281414705849519,,,,,,,,,1.0
id15678,0.7971677975652518,,,,,,,,,1.0
id15679,,0.2897100150268983,,,0.3316172463467464,,,,,1.0
id15680,,-0.2728288818896046,,,0.5565773574982035,,,,,0.0
id15681,,0.7467911154772406,,,,0.27829643229085727,,,,
id15682,,,1.3865972447956918,,-1.7718638659773576,0.5678725993296568,-1.8939834802241649,,,
id15684,,-2.340722468006359,,,,-0.20889228321238495,,,,
id15685,-1.1942010168388053,,,,,,,0.5476272159163342,,
id15686,,,-0.4108132645953914,,0.30538511374606614,-0.8297814941022292,0.18825566354440418,,,
id15687,,0.5580147199834391,,,-0.7196705449200288,,,,,0.0
id15688,1.5547663678578456,-1.2446621592895688,,,,,,,1.0,
id15689,0.4844055136767529,-0.2162579673697568,,,,,,,0.0,
id15690,,-1.0449173208490465,,,,,,0.22345176840342554,,
id15691,,,0.14846954809829943,,0.4713139779789769,1.3214042643271284,-0.11776964846215006,,,
id15692,,-0.49580451210579535,,,0.9043310540148819,,,,,0.0
id15693,,-1.843950764823432,,,,-0.34066619514319907,,,,
id15694,,0.8317895322659202,,,,,,-0.5422445831763733,,
id15695,0.42490135660025996,,,,,,,,,0.0
id15696,,1.9022339024079373,,,-0.9421935883504979,,,,,1.0
id15697,,-0.9802434954148544,,,-2.1409824796824486,,,,,1.0
id15698,1.2458833053595035,,,,,,,-1.1040929933051957,,
id15699,-0.2999105583173478,,,,,,,-0.698332630259881,,
id15700,-1.1067496914521362,,,,,,,,,1.0
id15701,,-2.2225544867709743,,,,-0.5396605048454651,,,,
id15702,,,0.6390658132901145,,0.30612316689561153,0.8586148129778686,-0.37906202144301837,,,
id15703,-1.1760682317798312,,,,,,,,,0.0
id15704,,1.4656415592269938,,,0.5836376345691271,,,,,0.0
id15705,,,-0.5876282395094384,-0.1636339663826479,-0.3344292731056987,-0.34894850938820754,-0.9688753369849579,-1.6412089649308959,0.0,
id15706,,-1.1324401705088205,,,,-0.9877327597679493,,,,
id15707,,0.3946628491633175,,,,0.02116214007847187,,,,
id15708,,0.26529244366877475,,,,,,0.3319517342589038,,
id15709,,1.1680934695547087,,,-1.1464494815228792,,,,,0.0
id15710,0.19146296673987312,1.7105146808514105,,,,,,1.5049557839781085,,
id15711,0.27724191474749954,-0.96809736751179,,,,,,0.36451638544339077,,
id15712,0.6253041657493037,0.5027751560246418,,,,,,0.7056088434022953,,
id15713,-0.5570417689512286,-0.98943499802578,,,,,,,0.0,
id15714,0.4575175583454731,,,,,,,,,1.0
id15715,,-0.13296515194515623,,,,0.6308990649702695,,,,
id15716,,0.8346298101462023,,,-0.8423946614405249,,,,,1.0
id15717,,,1.6773117479351247,-0.006339921207018689,-2.1829831616824262,-0.9072542386455941,1.3153885419630553,-0.4330228292505862,1.0,
id15718,,0.15942358684913277,,,-0.9376924169380393,,,,,1.0
id15719,,,-0.4425437224657534,,-0.1526539350585061,-0.2515919775625245,0.6749065900999826,,,
id15720,,0.5578235025980485,,,,,,-0.5010311426234322,,
id15721,,0.4444196015086944,,,,,,0.88306310646172,,
id15722,,-0.04023842357271466,,,,0.8207599343464188,,,,
id15724,,-1.1847892130591389,,,,1.2810283642954121,,,,
id15725,-1.2394438909521694,,,,,,,,,1.0
id15726,0.07163100760862184,,,,,,,0.9361625019608191,,
id15728,1.351241907148841,,,,,,,1.331053388630274,,
id15729,0.11622009875880679,,,,,,,0.9770695139071393,,
id15730,,,-1.477341245382354,,0.8596413144941751,0.19611041514657102,-0.44478031236702303,,,
id15731,,,-1.8355840897127433,-1.3911082241643555,1.468938284765297,-1.0204176769096447,0.7359646757936275,0.16738872262962373,0.0,
id15732,-1.3710307398332777,0.3517802043522669,,,,,,,1.0,
id15733,,,-1.243011710907401,0.9280859195375363,0.5051941383365731,0.16151596565186913,-1.4916005916269361,0.6339944260808628,1.0,
id15734,0.31307469803181814,-1.3320895445268208,,,,,,-0.9034625873913326,,
id15736,,0.10450203841908719,,,,,,-0.7928529326302842,,
id15737,-0.5800493363139261,,,,,,,,,0.0
id15738,-0.07479786249160938,,,,,,,-0.6817161503961561,,
id15739,-0.8255250840760313,0.032400674540804655,,,,,,,0.0,
id15741,,0.36906500326699054,,,-1.5201734253533947,,,,,1.0
id15742,,,-1.4754097132992523,-0.21006262096983536,-0.6370244221107073,-0.7235305551984965,0.7904348819338615,0.40758011924451,0.0,
id15743,,,-0.7928429731664713,,-1.2336044880588084,-0.0777078616598829,-0.6494971391209559,,,
id15744,0.26796940763427873,,,,,,,,,1.0
id15745,-1.1492466237894572,-0.7893050843598993,,,,,,,0.0,
id15746,,,0.2972700655247165,1.4577874449366506,-1.9989392311016576,-1.0203059260384413,-2.4363872501720345,-1.322688114460501,0.0,
id15747,,1.1521913613064394,,,-0.049071171473537345,,,,,0.0
id15748,,2.0566576689158,,,,-1.3725092309327143,,,,
id15749,,-0.16879987068818228,,,1.7803500925923508,,,,,0.0
id15751,-0.3344931227562647,,,,,,,-0.14407094513392493,,
id15752,-1.2604865143729251,,,,,,,-0.10765202256918642,,
id15754,,,0.5657536934480919,0.36866529322741676,-0.34961575200000783,-0.07120281788993045,-1.3815922597895218,-0.2995675089633657,0.0,
id15755,,-0.8145840575050168,,,,0.3021752531240906,,,,
id15756,-0.30132851035739294,,,,,,,,,0.0
id15757,-0.9943206014932845,,,,,,,,,1.0
id15758,-2.0793173724780547,-0.04250648647145822,,,,,,,0.0,
id15759,-1.7121067865378183,1.260663605231346,,,,,,2.0554445120467073,,
id15760,-0.40380693092517805,-1.1772390956855194,,,,,,0.32450435508180353,,
id15761,-0.4460432177470293,,,,,,,,,0.0
id15762,,-1.504853269125947,,,,,,-0.03860856096435262,,
id15763,0.47413789672143797,,,,,,,0.6981741578416282,,
id15764,,,0.7945638271103097,,0.04576725273035938,-0.29837257062057954,0.40757493073633144,,,
id15765,1.084671922474717,,,,,,,-1.0174866920177155,,
id15767,-1.5196649069175177,,,,,,,,,1.0
id15768,,-1.2427340453391056,,,-0.19613131656745736,,,,,1.0
id15769,,0.5840855275398967,,,1.436789065589856,,,,,1.0
id15770,,,-0.221574830037665,0.5460731960739034,1.7712018954959372,-0.8399614307940941,-1.7450254638257254,-1.1492462932048855,0.0,
id15771,,-0.5299590314287541,,,-1.148697030239689,,,,,1.0
id15772,,-0.7645471206171351,,,,,,-1.3316956001468878,,
id15773,,,0.36774251073478553,,-0.2155906097192511,-0.4279452205421147,-1.1467784625633264,,,
id15775,-0.15774411789457354,,,,,,,-0.297757031802606,,
id15776,,,1.0674259796075198,,-1.6713822178765643,0.4537297461956046,-0.2891744843622762,,,
id15777,,-1.5264052023150316,,,0.05641815822336953,,,,,0.0
id15779,,,-0.19469064019782945,,-0.14069039219604498,-0.9414442453870472,1.8186792984696767,,,
id15780,-0.7121449653591717,,,,,,,-0.27548702136302583,,
id15781,0.13175606766134607,-1.1232813248375773,,,,,,,1.0,
id15783,,,-1.364462243242489,,-0.09218328945973647,0.5808509938395948,-0.31141327994997847,,,
id15784,,,1.4696840708954757,1.5029233391944852,1.1138577789513393,0.9715160565373695,0.3827095526554061,-0.8020817469075184,0.0,
id15785,-0.8925349260647405,-1.6685572618456959,,,,,,,1.0,
id15786,,-0.13115364575137575,,,,,,0.9093239970793676,,
id15787,-0.0909570656732056,0.3435790708922951,,,,,,,1.0,
id15788,,-0.8025387678282503,,,-2.177735897996406,,,,,1.0
id15789,-0.051492812974832124,-0.21299466897197342,,,,,,,1.0,
id15790,,0.27512797422098934,,,,-0.8240756327929147,,,,
id15791,0.7354787670723627,-0.05551202688008588,,,,,,0.27150745597746206,,
id15792,1.6699787548396117,0.23344087256941423,,,,,,,1.0,
id15793,,-0.7524606744674993,,,,-1.51978811643417,,,,
id15794,1.6662847501751206,0.18281792642444702,,,,,,,0.0,
id15796,,1.1645643861845636,,,0.3102699337402489,,,,,1.0
id15797,1.0479809922819734,-1.2844361063930103,,,,,,,0.0,
id15798,,,0.9772727416343524,-0.8333418239480124,0.3901407783102012,0.48795249704083465,-2.8741265659730053,1.6133208604889095,1.0,
id15799,-0.2550128926082697,,,,,,,-0.1364877929808045,,
id15800,0.14847756240315885,0.7512583785393486,,,,,,,0.0,
id15802,,0.25871573048989593,,,0.8815508203597127,,,,,1.0
id15803,,-1.8261359020791548,,,-1.333629275417817,,,,,1.0
id15804,1.024890098784149,,,,,,,,,0.0
id15805,-0.752140581956734,,,,,,,,,1.0
id15807,,-0.3229353610325095,,,,1.5691649061879265,,,,
id15808,,0.38646388192801534,,,,,,-0.8599545306802073,,
id15809,0.965082971208854,-1.1548690311266268,,,,,,-1.3328100033965768,,
id15810,0.08591139561463144,,,,,,,-0.6174862349363308,,
id15811,,,-0.4190522203739568,0.876703042742587,0.6225432401133649,-0.7287279840444901,1.1612983320562613,0.25718512914422076,1.0,
id15812,-0.8750304966400071,-0.21126742936398818,,,,,,-0.1362666872020321,,
id15813,,2.14707466755159,,,,,,-1.0135118017546836,,
id15814,,,0.6593573980537151,,0.21986574197517322,-2.085878786377205,0.8281122834826834,,,
id15816,-1.7494882335532511,,,,,,,0.19960306614751516,,
id15818,,,-0.5657259172641087,-0.7377086575013208,1.129393957622257,0.5177905642348343,1.285655283163101,1.4409288687739015,1.0,
id15819,,1.549658138096141,,,1.012149568530846,,,,,0.0
id15820,,0.02716423155270843,,,,-1.7143880839717232,,,,
id15822,0.3585826691742117,-0.32079747880988596,,,,,,0.5944656850829297,,
id15823,0.3325341698443241,-0.7054289003381473,,,,,,,1.0,
id15825,0.8068287544156975,,,,,,,0.8973207546677581,,
id15826,-0.11214572049981292,-0.6251754943258526,,,,,,,1.0,
id15827,-0.2713772794591842,,,,,,,,,0.0
id15828,-0.7404875945119183,,,,,,,-0.8563618053966452,,
id15829,0.3203963160279037,,,,,,,,,1.0
id15831,,,-0.9103281224246242,,0.8810067136435588,1.504442018445329,-0.27767485992108054,,,
id15832,-0.6301839451098472,-0.36057220753439184,,,,,,-0.9409470059043248,,
id15833,-0.14957118166409158,,,,,,,,,1.0
id15834,,-1.5310313396419422,,,0.5658753795694816,,,,,0.0
id15835,0.2512694518115827,,,,,,,-2.2707891269553224,,
id15836,0.4783902607359041,,,,,,,,,1.0
id15837,1.4513027505027805,-2.6865466918877345,,,,,,,1.0,
id15838,,,-0.12154306790648917,0.772274158739574,-0.5674727618446563,1.6808684019939957,0.43596634613965235,0.7605374031618299,0.0,
id15839,-0.1680916451293267,1.0348874493278362,,,,,,,0.0,
id15840,,1.0479695541902472,,,,0.002275557935447733,,,,
id15841,,,0.790024249393077,,1.1404407393087304,-1.859372442244934,0.19543246811609796,,,
id15842,,,1.9687197608610705,,0.782238128333937,0.7986712075789594,0.6528567339552384,,,
id15844,,1.3125491681987302,,,,0.6421971606077782,,,,
id15845,0.16358794440198068,-0.38986606001333096,,,,,,,0.0,
id15846,0.9400242046166211,,,,,,,-0.8299082872707498,,
id15848,,,0.06408343535215424,,-0.043874930894620745,-0.7652727765779276,0.2310812564953991,,,
id15849,,,-0.20677495619400071,,-0.24862950610131296,-1.4252784679034913,0.4711129855282125,,,
id15850,-0.0006828548817601892,-1.3637845480941466,,,,,,-0.12210881747170008,,
id15851,0.5102615793218681,,,,,,,-0.9964465716218938,,
id15852,0.344145867102726,0.00819598721952283,,,,,,,0.0,
id15854,-1.5999085892975613,1.8263547097225064,,,,,,,1.0,
id15855,0.47284155458944527,-0.36468418773115685,,,,,,-1.0922628820585638,,
id15856,-0.7616061420078023,,,,,,,-1.4292668823049064,,
id15857,0.06403478816499578,,,,,,,,,1.0
id15858,,,-0.20124115436104048,,0.1318217871390885,-0.5002945772356255,-2.5392803147649494,,,
id15859,,1.006145270073753,,,,-0.85343276684036,,,,
id15861,0.22307499541200904,,,,,,,-0.21052306985825758,,
id15862,,0.5139088039349022,,,1.7223405375198149,,,,,0.0
id15863,,-0.8457747207330933,,,,-0.2554585860811004,,,,
id15865,1.0931021728305244,-1.9635517724015887,,,,,,,0.0,
id15866,,-0.7105424510591122,,,,-2.0101885189439064,,,,
id15867,2.556866952384577,,,,,,,0.36290467080457406,,
id15868,-1.0445388340203707,-1.6934945090098972,,,,,,-0.4382273448911534,,
id15869,,,-0.5374317515016876,0.3164718881286084,0.7027658721697198,0.017454023571675803,1.5132873030057017,-0.03861242339820145,0.0,
id15870,,0.42752855131211376,,,,,,-0.5774830889565227,,
id15871,,-1.8317454576312246,,,,,,0.4977470653674998,,
id15872,1.0913457974315781,,,,,,,,,0.0
id15873,,1.0246384621000597,,,,1.3470148533190307,,,,
id15874,0.7181646200837221,,,,,,,,,1.0
id15875,-0.02432291365555035,,,,,,,0.07451204925835786,,
id15876,,,-1.1746633444046097,-0.026630332453457136,-0.49494200372304215,0.33620473985721866,-2.620868028780147,-1.6054007609469916,0.0,
id15877,,0.7423211851473615,,,,,,0.6215382438528945,,
id15878,,,-1.3847830625946864,,1.0296096367093943,-0.05947805295319442,0.0030352423309080116,,,
id15879,,-0.8529512900396699,,,0.9385816683558396,,,,,0.0
id15880,1.314505730114754,,,,,,,1.6897088909063736,,
id15881,-0.04424179529188367,,,,,,,0.7453374446827108,,
id15882,,1.043447293351878,,,-0.1471910761272838,,,,,1.0
id15883,0.755786438687659,,,,,,,-0.3170253336928286,,
id15884,0.2721510838520976,,,,,,,,,1.0
id15886,,-0.21200380302232372,,,,-1.3218753750299597,,,,
id15887,,,-0.24009277566245812,,0.8538167337969876,2.374834467685019,-0.07693416129284954,,,
id15888,,-1.6290489028675967,,,,-1.551398134498358,,,,
id15889,,1.0465539824720969,,,,-1.5980319101669709,,,,
id15890,,0.713766624408888,,,,,,-0.27958823731976684,,
id15892,,0.6377134656042751,,,-0.07415382298100298,,,,,1.0
id15893,0.5657936253200221,,,,,,,0.26889645602555995,,
id15895,,1.631209815735225,,,0.3914686107327543,,,,,0.0
id15896,-0.6967147710695063,,,,,,,0.5765525741031976,,
id15897,0.8521679866602072,-0.441079120404014,,,,,,1.4219425556510679,,
id15898,0.5136757680798639,1.1522641185411537,,,,,,,0.0,
id15899,,1.77872698796032,,,,,,0.9560441345224266,,
id15900,,-0.9892738999827763,,,,0.708736779464689,,,,
id15901,-0.6402625522531886,0.7908615257044179,,,,,,,0.0,
id15902,,-0.6965252454645513,,,,,,-1.4396684305189817,,
id15903,,0.5599092224810012,,,,-0.2768288156605219,,,,
id15904,,-0.09118968032206272,,,1.197719620557664,,,,,0.0
id15905,-0.7425464154430964,,,,,,,,,1.0
id15906,0.9264448883304497,-0.7109387116139775,,,,,,0.32419966440184955,,
id15907,,1.1243332390953884,,,,,,-0.6897079783448811,,
id15908,,,-1.4552786619823097,,-0.6499211201518615,-0.04056244177574331,0.7125018194200382,,,
id15909,,,0.8945101128104332,0.4547640370876538,0.41401631968256386,-0.7994151696713905,0.5896780732627809,0.5636050890383517,0.0,
id15910,0.020018825067212503,,,,,,,,,0.0
id15911,,1.7225204237431644,,,,0.3422611782951965,,,,
id15912,1.1550829059999053,,,,,,,,,0.0
id15913,,-0.42427264969133466,,,,,,-0.15753923890474342,,
id15914,,1.2256401946860849,,,,1.4117380127360015,,,,
id15915,,-0.5477029753158449,,,,-0.7864135132963037,,,,
id15916,-1.1317397543724559,-1.0084768728274351,,,,,,-1.4409794331407535,,
id15918,-1.1417187336725836,-0.8843611557539935,,,,,,-1.70738375232826,,
id15919,,,-0.5079940193099023,,-1.1557339439049235,-0.347380918218541,-0.5302749442498427,,,
id15920,,1.4796601907328975,,,,0.01598847678999813,,,,
id15921,,0.05574785756789034,,,,,,-0.03283895345453278,,
id15924,-0.3651963410584762,1.0945658832074445,,,,,,-1.0119682843071107,,
id15925,,-2.372098252059051,,,-0.08603504614806448,,,,,0.0
id15926,-1.1265988700155014,0.11834251282898324,,,,,,,0.0,
id15927,,,-0.20799608066983263,,0.309636643479118,-1.5212999845282749,0.4586815580203756,,,
id15928,,-0.7748196305600055,,,,0.37103463999648767,,,,
id15929,0.9338934931871952,1.344503676110472,,,,,,0.8244099217832079,,
id15930,-0.4756751301724114,,,,,,,-0.9854605931346805,,
id15931,,,2.043303052328116,,0.010250046406678464,0.5402804921963682,-1.934055916554139,,,
id15932,,0.919643473110544,,,1.7858270835554197,,,,,0.0
id15933,0.5920373751576852,1.3045566354663785,,,,,,0.22097094213104382,,
id15934,0.7984548982421189,,,,,,,-0.23167743512301336,,
id15935,,,2.1404185311211705,-0.09012764455628437,0.6924624338304141,0.1973314150758408,-0.3379060026033317,-0.6480271669942119,1.0,
id15936,0.23459128703566604,,,,,,,,,0.0
id15938,,,2.6103106766770874,0.5425135442338362,1.0697822323046338,-0.4927511665962028,0.1633663108357004,0.6732976532464015,0.0,
id15939,,1.2662670317409763,,,-0.6943095272484833,,,,,0.0
id15941,-0.8282884245869576,0.670700598975154,,,,,,,0.0,
id15942,1.9759106305471106,-1.6568007108345513,,,,,,,1.0,
id15943,,1.7582316175760093,,,-0.01536736754636952,,,,,0.0
id15944,,-0.3276364233071509,,,-0.048618163670277624,,,,,1.0
id15945,,-0.06199367891850925,,,,,,-0.8134377503934215,,
id15946,,0.2528606303941245,,,,,,0.15524139916190016,,
id15947,,-0.09198906911439934,,,,0.4814631338024781,,,,
id15948,,,-1.1760076985638936,2.0399394368050947,0.5049263266071775,-0.2594710343743987,-0.11236252042124838,1.0644604159211786,1.0,
id15949,-0.8625962651436326,0.6242551991261841,,,,,,,0.0,
id15950,-0.5061987227659668,,,,,,,0.009869207816802793,,
id15951,0.06377953648318588,1.598933320102953,,,,,,-1.0155688364273525,,
id15952,,,-0.832924797235491,-0.418223628496087,0.021081902754713115,0.9176185307225877,0.9510500112127158,0.38379177100762124,1.0,
id15953,-0.8121875425566712,-0.5646041432147728,,,,,,-0.7944888573802483,,
id15954,,1.4719600616767425,,,,,,-0.9992444308639403,,
id15955,-0.3920700257630031,-0.5526440893670451,,,,,,0.7184649112220097,,
id15956,0.7268266311908402,0.45889822719281914,,,,,,,0.0,
id15957,,0.14513782723426089,,,,-1.1485384590821108,,,,
id15958,1.592175522279963,-1.3128789526590046,,,,,,,1.0,
id15959,,,-0.5736527404361504,0.33670558643878723,0.7315848597216321,1.1145825656037656,-2.001624395798463,0.6734336065923104,0.0,
id15960,,,-0.7432490425311029,-2.664186457671892,-0.011589514777864138,0.5062983324986918,0.7716359057298602,-0.4420908449933732,0.0,
id15961,,-0.4117383598011097,,,1.8453900719896192,,,,,1.0
id15962,,-0.6550566026695765,,,,0.09416361622369569,,,,
id15963,,1.2164399199184281,,,,-0.4357067796670864,,,,
id15964,,,-0.28634137507669577,1.0075397593331097,-1.1953965997317302,-1.4915602642589663,-0.21011262259987307,3.1322192337222603,1.0,
id15965,-0.8483575624590162,0.788093411678041,,,,,,,1.0,
id15966,,,1.5847233637089464,,1.7175325402736694,0.5085197700566598,0.1640649546851576,,,
id15967,,1.9824465563017637,,,,,,0.15904261211250595,,
id15968,,-0.4739416894678655,,,,-1.2993467618543213,,,,
id15969,,0.5315819129445021,,,-1.033091015979605,,,,,0.0
id15970,-0.3725948000654885,0.9783256564843408,,,,,,,1.0,
id15971,-0.2094558797707333,,,,,,,-0.8622772766212476,,
id15972,-1.4825609754113795,-0.3139089721311881,,,,,,-0.44613919139669284,,
id15973,,,-0.5592339337299388,,0.43057556351490445,-1.3391449931714514,0.07469558188898028,,,
id15975,,1.1108183968931715,,,,0.20858329992907845,,,,
id15976,,,2.3747419650818142,,-1.9388518306077636,-0.48258504195200896,0.47331194441652236,,,
id15977,,,1.1334995011854658,,-0.33965696768041403,1.7843059125381298,-1.1169510198295942,,,
id15978,,,-0.8960262787822212,-0.9417981077111607,-0.05446588622533716,-0.790162214216617,-0.18206257722468197,0.05194236613395811,0.0,
id15979,,0.32431334165967735,,,1.53027037439962,,,,,0.0
id15980,0.29172123680197576,,,,,,,2.2068354101912653,,
id15981,,,-0.5401817188996906,,-0.2675017636494007,-0.7085613479324868,0.4920835312193628,,,
id15982,0.2929878051404133,-1.4213633592396553,,,,,,,0.0,
id15985,1.3881880387134609,,,,,,,-0.21035992184474386,,
id15986,,,-0.95841558751473,,1.0368332063981385,-0.08045574968811123,1.0742688559633287,,,
id15987,-0.9163292809668712,,,,,,,,,1.0
id15988,,-0.7776348861591861,,,-0.7532838387010968,,,,,0.0
id15989,-2.139497692149497,,,,,,,-1.178359475737051,,
id15990,0.30122761881884863,,,,,,,-0.672796941741573,,
id15991,,,0.4107768760274569,-1.0831546111769672,-0.5202269085689666,-0.530808893455251,0.5115767411243186,-0.17762442685328256,1.0,
id15992,-0.17347293480993128,-0.9202535920233936,,,,,,0.2668581999610141,,
id15993,-1.0325140320151815,,,,,,,,,0.0
id15994,0.8897688091969522,,,,,,,,,1.0
id15995,0.6879812139699832,0.5482534608814882,,,,,,-0.7394013081841532,,
id15996,,,0.1916453457336641,0.7484026267263797,-0.21407839510685028,-1.8942770872131718,0.319308749717676,-0.20219951210870066,1.0,
id15997,,,0.4536176208555395,,0.6567349746757647,-1.4235096126536295,-1.0389926828951352,,,
id15998,,,0.6309503311027859,0.38170562079916454,-2.1477338021371946,2.4847245536029616,0.4532452783387572,-0.47683606715053745,0.0,
id15999,,,-1.9208603336296461,1.2864815718734026,-0.2314822176554642,-0.7594717821126733,0.3554255156824877,-0.5922225737859719,1.0,
id16000,,1.1076647834569964,,,,0.21872157232765335,,,,
id16001,-0.4049934048968413,-0.7540618413830424,,,,,,0.16888592483808162,,
id16003,1.0746210449177445,,,,,,,,,1.0
id16004,,-0.07848787283167245,,,,1.072992371272623,,,,
id16005,,-0.9875745764328092,,,,-1.2883027023821592,,,,
id16006,,,-0.7145587943028615,-0.6300680586073756,-0.6664226998215584,-0.20465195768483518,1.2272475440937325,1.4903564680501074,1.0,
id16007,,-0.5757000531887002,,,,0.887733660709962,,,,
id16008,1.8239436292806301,,,,,,,,,0.0
id16009,,,-0.5729233509134347,-0.42595935378965477,0.5049357630942911,0.10020736613669395,0.35257047029329425,-0.6286134362607205,1.0,
id16010,1.3712454168709531,,,,,,,0.5054092352178888,,
id16011,,,-0.8072465331999711,1.2465925840781493,0.26141488993188033,-0.3834799735609964,-0.26532016546166765,0.7344620268928839,0.0,
id16012,,-1.028917739800753,,,,1.4731322877189428,,,,
id16013,-1.7662293357699919,0.4985439516487129,,,,,,,0.0,
id16014,1.2332359800364605,0.7151119135076233,,,,,,-0.1653897814226794,,
id16015,1.362684663269824,,,,,,,,,0.0
id16016,,,-1.0581911145145522,-1.6171993503329094,0.024937715246767994,-1.3414078432379892,-0.6817067631792829,-0.27056362187004107,0.0,
id16017,,0.7236916269020591,,,-0.18423091500567365,,,,,1.0
id16018,1.4120392216857496,0.26125248374384796,,,,,,0.20371291621173818,,
id16019,-0.9491209771933407,,,,,,,-1.7936753279995203,,
id16020,,,0.8918778566367572,-0.05130170194800368,-0.49138212504404893,-0.5617507617657599,0.5071294040369749,0.2541355669723435,1.0,
id16021,-0.715911206565719,,,,,,,,,0.0
id16022,,0.13588801757866129,,,-0.7544242939945881,,,,,1.0
id16023,-1.1959092335589052,0.24724676980331783,,,,,,0.8396540059798974,,
id16024,,-0.8417921676893375,,,,,,0.2785564153804929,,
id16025,,0.7785882513515752,,,,,,0.3472426998846251,,
id16026,0.14019144254440116,,,,,,,-0.41652831392812034,,
id16027,,,-0.9835605193672302,,0.9483099298650627,0.33700567670924036,-0.04003227956339535,,,
id16028,,1.6344704026845127,,,-0.05636980105283016,,,,,0.0
id16029,0.7942067536802467,,,,,,,0.42494989965756264,,
id16030,,-1.2449778237279832,,,0.7896750343122433,,,,,0.0
id16031,-0.041441227384716846,,,,,,,,,1.0
id16032,,-0.5210307210620871,,,-2.0618830125426335,,,,,1.0
id16033,,-0.6409071891209744,,,,,,0.45456332947250705,,
id16034,,-0.3368534285381704,,,0.6660037351281068,,,,,1.0
id16035,,,-0.8548662750311152,0.4438123613381799,1.2451868306718639,0.005363220792526594,-0.6671310851007607,-0.8092714248980423,0.0,
id16036,,-1.0555190601289581,,,,,,-0.7178134930275392,,
id16037,,,0.7663458935953474,1.0811791874955925,-1.1599301499470003,-0.33394663170098954,-0.6048866332964543,0.5182465813674619,0.0,
id16038,-0.18564683542903654,,,,,,,,,1.0
id16039,0.9281415865695859,,,,,,,1.5447086940551353,,
id16040,,0.8209412271061916,,,-0.39151491911701686,,,,,1.0
id16041,-0.6948430494734174,1.0080990882066907,,,,,,,0.0,
id16042,,,-0.15607129863514052,1.0851432394895653,0.7118702213186253,-0.47146011809641236,-0.5548980047089225,1.5181127484670915,0.0,
id16043,,0.044971943887537835,,,1.1809929599910696,,,,,0.0
id16044,0.06641825072338063,0.3656163362829881,,,,,,,0.0,
id16045,,0.5943615626903818,,,,,,0.7142904196601387,,
id16046,,,0.8962190337733353,,-0.9312416627688559,-1.2394302738986682,-0.16953342178480268,,,
id16047,-0.4566948669632442,-0.6621232133085245,,,,,,-0.32729516582956086,,
id16048,,-2.5702639190186236,,,0.2430976420426789,,,,,1.0
id16049,-0.128710335390515,1.910409134961547,,,,,,-0.9494067718058715,,
id16050,,,-0.2987859603558929,1.264899580563046,0.5947824865986074,0.06329572775284988,0.19582783588187008,-1.2465539653402586,1.0,
